Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: 0 = Não, 1 = Sim
MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:49330000


EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
49330000;2;01/03/1950;;1;1;4569,2;2600;3481,716;1;27;1;1;1;;0;4569,2;4487;4424;4336;4221,8;3974;3877,4;3843;3903,6;3956,4;3974;3956,4;3886;3808,6;3691,4;3617,4;3415,2;3228;3064,8;2972,8;2893,6;2880,8;2850;2808;2763,2;2690;2600;2635;2720,8;2856;3028,8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49330000;2;01/04/1950;;1;1;4681,2;2774,4;3788,643;12;30;1;1;1;;0;3196;3347,2;3438;3559,3;3749,6;3983;4203;4415,2;4514;4569,2;4653;4681,2;4615,4;4569,2;4469;4415,2;4073,2;3834,4;3741,2;4001;4119,2;3774,8;3400;3188;3043,2;2906,4;2838;2808;2780;2774,4;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
49330000;2;01/05/1950;;1;1;3584,2;2036,8;2722,007;7;31;1;1;1;;0;2887,2;3072;3253,2;3422,8;3521;3567,6;3584,2;3491;3373,6;3236,4;3140,4;2938,8;2802,4;2670;2625;2610;2530;2505;2475;2450;2420;2380;2340;2285;2240;2190,4;2132,8;2089,6;2056;2056;2036,8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49330000;2;01/06/1950;;1;1;2032;1679,2;1816,23;1;30;1;1;1;;0;2032;2008;1993,6;1960;1950,4;1945,6;1936;1912;1897,6;1892,8;1864;1840;1825,6;1816;1806,4;1796,8;1787,2;1772,8;1739,2;1720;1714,9;1709,8;1709,8;1709,8;1699,6;1694,5;1694,5;1689,4;1689,4;1679,2;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
49330000;2;01/07/1950;;1;1;1659;1375;1497,426;1;30;1;1;1;;0;1659;1644;1624;1619;1614,2;1599,8;1585,4;1571;1561,8;1552,6;1543,4;1534,2;1525;1516;1507;1489;1480;1467,1;1458,5;1445,6;1437;1428,6;1416;1416;1407,6;1403,4;1395;1387;1383;1375;1375;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49330000;2;01/08/1950;;1;1;1371;1215,2;1290,955;1;31;1;1;1;;0;1371;1363;1355;1355;1347,2;1343,3;1335,5;1331,6;1327,7;1319,9;1316;1316;1308,8;1305,2;1298;1290,8;1283,6;1280;1272,8;1269,2;1262;1254,8;1251,2;1244;1244;1240,4;1236,8;1233,2;1226;1222,4;1215,2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49330000;2;01/09/1950;;1;1;1208;1085,6;1148,48;1;30;1;1;1;;0;1208;1200,8;1197,2;1190;1186,4;1182,8;1182,8;1179,2;1175,6;1172;1172;1168,4;1164,8;1164,8;1161,2;1157,6;1150,4;1139,6;1125,2;1121,6;1121,6;1118;1118;1114,4;1107,2;1100;1100;1096,4;1092,8;1085,6;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
49330000;2;01/10/1950;;1;1;1669;1085,6;1280,4;27;1;1;1;1;;0;1085,6;1092,8;1100;1118;1143,2;1172;1182,8;1154;1136;1125,2;1121,6;1125,2;1139,6;1154;1197,2;1233,2;1258,4;1272,8;1280;1290,8;1294,4;1301,6;1316;1359;1507;1624;1669;1664;1604,6;1520,5;1449,9;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49330000;2;01/11/1950;;1;1;2900;1272,8;1905,313;30;4;1;1;1;;0;1383;1319,9;1287,2;1272,8;1276,4;1294,4;1319,9;1351,1;1395;1445,6;1507;1529,6;1561,8;1619;1684,3;1811,2;1993,6;2225;2415;2515;2410;2340;2310;2300;2345;2435;2530;2625;2757,6;2900;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
49330000;2;01/12/1950;;1;1;4442;3057,6;3895,252;11;1;1;1;1;;0;3057,6;3220;3430,4;3592,5;3783,2;3921,2;4082,4;4174,8;4284,4;4397,6;4442;4267,2;4174,8;4055;3983;4010;4082,4;4165,4;4212,4;4221,8;4128,4;4001;3903,6;3808,6;3732,8;3592,5;3521;3460,8;3453,2;3600,8;3992;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49330000;2;01/01/1951;;1;1;5325,4;2959,2;4211,052;8;23;1;1;1;;0;4310,2;4700;4884,2;5014,4;5127,2;5219,2;5296;5325,4;5315,6;5267,2;5158,4;4964;4671,8;4327,4;4019;3800;3634;3491;3364,8;3244,8;3180;3014,4;2959,2;3064,8;3329,6;3691,4;4010;4073,2;4091,6;4055;3938,8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49330000;2;01/02/1951;;1;1;4845;3021,6;3977,489;13;24;1;1;1;;0;3825,8;3634;3513,5;3460,8;3476;3600,8;3938,8;4193,6;4478;4634,2;4757,6;4815,6;4845;4815,6;4738,4;4560;4380;4156;3868,8;3642,2;3391,2;3220;3125,2;3021,6;3312;3634;4146,8;4184,2;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
49330000;2;01/03/1951;;1;1;4874,4;3716;4531,948;12;31;1;1;1;;0;4327,4;4406,4;4514;4569,2;4606;4653;4690,6;4690,6;4738,4;4796;4845;4874,4;4874,4;4835,2;4805,8;4796;4776,8;4728,8;4671,8;4587,6;4496;4397,6;4344,8;4336;4523,2;4380;4318,8;4275,8;4046;3868,8;3716;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49330000;2;01/04/1951;;1;1;5816,8;3400;4801,104;19;3;1;1;1;;0;3559,3;3430,4;3400;3422,8;3536;3691,4;3930;4091,6;4353,6;4634,2;4796;4984;5127,2;5257,6;5335,2;5404;5514,4;5627,2;5816,8;5784,8;5731,8;5658,4;5616,8;5627,2;5504,2;5364,6;5075,6;4835,2;4569,2;4353,6;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
49330000;2;01/05/1951;;1;1;4156;2137,6;2774,832;1;31;1;1;1;;0;4156;3921,2;3800;3724,4;3634;3445,6;3329,6;3212;3036;2979,6;2874,4;2785,6;2710,4;2660;2605;2565;2535;2485;2440;2410;2380;2340;2315;2295;2265;2240;2220;2200;2166,4;2152;2137,6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49330000;2;01/06/1951;;1;1;2245;1772,8;2002,82;9;30;1;1;1;;0;2113,6;2113,6;2104;2099,2;2108,8;2137,6;2195,2;2230;2245;2142,4;2104;2084,8;2051,2;2012,8;2008;1988,8;1960;1960;1955,2;1945,6;1936;1926,4;1912;1888;1868,8;1835,2;1816;1792;1777,6;1772,8;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
49330000;2;01/07/1951;;1;1;1739,2;1437;1570,703;1;30;1;1;1;;0;1739,2;1720;1704,7;1694,5;1679,2;1674,1;1669;1669;1654;1644;1634;1595;1585,4;1580,6;1566,4;1561,8;1548;1538,8;1525;1520,5;1511,5;1502,5;1498;1480;1480;1471,4;1462,8;1458,5;1449,9;1437;1437;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49330000;2;01/08/1951;;1;1;1428,6;1204,4;1310,587;1;31;1;1;1;;0;1428,6;1416;1407,6;1395;1383;1375;1371;1363;1359;1355;1347,2;1339,4;1335,5;1327,7;1316;1316;1308,8;1308,8;1301,6;1294,4;1287,2;1280;1265,6;1244;1229,6;1222,4;1215,2;1215,2;1208;1208;1204,4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49330000;2;01/09/1951;;1;1;1218,8;1071,2;1146,68;1;27;1;1;1;;0;1218,8;1211,6;1215,2;1208;1200,8;1193,6;1190;1186,4;1182,8;1179,2;1172;1164,8;1161,2;1154;1154;1146,8;1139,6;1136;1128,8;1128,8;1121,6;1114,4;1107,2;1103,6;1096,4;1078,4;1071,2;1078,4;1082;1074,8;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
49330000;2;01/10/1951;;1;1;1092,8;995,6;1040,077;26;19;1;1;1;;0;1071,2;1060,4;1053,2;1049,6;1046;1042,4;1038,8;1035,2;1035,2;1031,6;1028;1020,8;1017,2;1013,6;1010;1010;1002,8;999,2;995,6;1010;1017,2;1038,8;1056,8;1071,2;1085,6;1092,8;1089,2;1067,6;1056,8;1049,6;1046;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49330000;2;01/11/1951;;1;1;1064;829;987,743;2;30;1;1;1;;0;1049,6;1064;1064;1056,8;1028;1017,2;1006,4;1002,8;999,2;999,2;992;999,2;1024,4;1046;1056,8;1060,4;1060,4;1053,2;1028;1006,4;984,8;959,6;945,2;927,2;916,5;902,5;878;843;832,5;829;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
49330000;2;01/12/1951;;1;1;2450;815;1388,455;31;3;1;1;1;;0;822;822;815;815;818,5;825,5;822;829;846,5;853,5;885;920;963,2;1028;1100;1233,2;1424,4;1694,5;1897,6;1936;1960;1945,6;1907,2;1816;1748,8;1720;1744;1897,6;2152;2350;2450;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49330000;2;01/01/1952;;1;1;4037;2505;3131,89;19;1;1;1;1;;0;2505;2560;2610;2610;2610;2615;2600;2620;2685;2752;3278,4;3521;3658,6;3716;3749,6;3808,6;3930;3992;4037;4010;3817,2;3658,6;3445,6;3303,6;2906,4;2741,6;2625;2595;2635;2690;2802,4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49330000;2;01/02/1952;;1;1;5305,8;3050,4;4452,645;29;1;1;1;1;;0;3050,4;3261,6;3445,6;3491;3536;3559,3;3600,8;3658,6;3766,4;4267,2;4380;4606;4719,2;4796;4815,6;4884,2;4825,4;4815,6;5034,8;5148;4864,6;4805,8;4984;4914;5034,8;5127,2;5200;5228,8;5305,8;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
49330000;2;01/03/1952;;1;1;6390;5286,4;5817,478;31;15;1;1;1;;0;5374,4;5404;5484;5721,2;5892,4;5892,4;5806;5784,8;5925;5980;5903,2;5679,2;5464;5364,6;5286,4;5335,2;5414;5514,4;5627,2;5731,8;5914;5914;5936;6124,8;6204,4;6227,2;6227,2;6250;6264;6306;6390;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49330000;2;01/04/1952;;1;1;7878;6414;7114,133;24;1;1;1;1;;0;6414;6446;6492;6536;6558;6602;6690;6734;6756;6789;6844;6921;6976;7064;7152;7240;7306;7383;7482;7603;7669;7779;7845;7878;7867;7779;7603;7361;7020;6635;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
49330000;2;01/05/1952;;1;1;6170,2;2375;3604,09;1;31;1;1;1;;0;6170,2;5753;5454;5137,6;4894;4653;4424;4293;4110;4010;3921,2;3817,2;3732,8;3609,1;3528,5;3356;3286,8;3196;3021,6;2925,6;2862;2791,2;2690;2645;2620;2595;2520;2480;2445;2410;2375;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49330000;2;01/06/1952;;1;1;2350;1892,8;2061,267;1;29;1;1;1;;0;2350;2325;2290;2255;2235;2215;2195,2;2171,2;2152;2123,2;2099,2;2089,6;2060,8;2046,4;2027,2;2017,6;2012,8;2003,2;1993,6;1979,2;1964,8;1950,4;1936;1921,6;1912;1912;1912;1902,4;1892,8;1892,8;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
49330000;2;01/07/1952;;1;1;1892,8;1516;1714,074;1;31;1;1;1;;0;1892,8;1878,4;1888;1878,4;1873,6;1873,6;1864;1840;1806,4;1801,6;1792;1787,2;1782,4;1758,4;1724,8;1709,8;1694,5;1689,4;1669;1664;1644;1629;1619;1595;1571;1561,8;1543,4;1534,2;1529,6;1525;1516;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49330000;2;01/08/1952;;1;1;1502,5;1236,8;1364,574;1;30;1;1;1;;0;1502,5;1484,5;1471,4;1480;1467,1;1458,5;1449,9;1441,3;1424,4;1411,8;1403,4;1395;1383;1383;1371;1359;1355;1351,1;1343,3;1339,4;1331,6;1316;1308,8;1298;1294,4;1276,4;1244;1244;1240,4;1236,8;1236,8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49330000;2;01/09/1952;;1;1;1428,6;1128,8;1192,427;30;20;1;1;1;;0;1233,2;1229,6;1229,6;1226;1218,8;1211,6;1208;1200,8;1193,6;1193,6;1186,4;1182,8;1168,4;1154;1146,8;1139,6;1136;1136;1136;1128,8;1132,4;1139,6;1143,2;1150,4;1154;1164,8;1186,4;1254,8;1359;1428,6;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
49330000;2;01/10/1952;;1;1;1424,4;1020,8;1183,948;1;30;1;1;1;;0;1424,4;1383;1339,4;1298;1265,6;1236,8;1197,2;1157,6;1154;1172;1197,2;1258,4;1287,2;1319,9;1335,5;1323,8;1287,2;1244;1193,6;1143,2;1110,8;1089,2;1053,2;1046;1031,6;1028;1024,4;1028;1028;1020,8;1024,4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49330000;2;01/11/1952;;1;1;2814;1031,6;1545,493;30;13;1;1;1;;0;1060,4;1118;1125,2;1118;1114,4;1118;1121,6;1121,6;1092,8;1082;1071,2;1042,4;1031,6;1038,8;1071,2;1118;1168,4;1229,6;1305,2;1462,8;1614,2;1753,6;2132,8;2295;2435;2570;2655;2720,8;2763,2;2814;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
49330000;2;01/12/1952;;1;1;4944;2161,6;3373,497;30;8;1;1;1;;0;2808;2726;2640;2550;2450;2325;2205;2161,6;2250;2375;2500;2640;2763,2;2880,8;2966;3072;3188;3312;3415,2;3551;3699,6;3894,8;4128,4;4424;4560;4700;4796;4854,8;4904;4944;4894;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49330000;2;01/01/1953;;1;1;5148;2147,2;3942,258;11;31;1;1;1;;0;4835,2;4786,4;4748;4776,8;4796;4854,8;4984;5045;5096;5116,8;5148;5148;5116,8;4825,4;4505;4275,8;4073,2;3974;3808,6;3400;3094,8;3021,6;2932;2856;2768,8;2705,2;2560;2410;2215;2185,6;2147,2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49330000;2;01/02/1953;;1;1;2270;1383;1877,489;27;13;1;1;1;;0;2070,4;2027,2;1897,6;1820,8;1806,4;1699,6;1634;1580,6;1525;1493,5;1432,8;1407,6;1383;1525;1634;1792;1892,8;2099,2;2190,4;2132,8;2089,6;2132,8;2152;2185,6;2210;2250;2270;2235;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
49330000;2;01/03/1953;;1;1;3758;2132,8;2605,145;18;29;1;1;1;;0;2225;2210;2161,6;2137,6;2205;2365;2575;2700;2731,2;2680;2605;2485;2410;2390;2645;3164;3567,6;3758;3592,5;3391,2;3064,8;2826;2655;2490;2360;2310;2195,2;2161,6;2132,8;2190,4;2375;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49330000;2;01/04/1953;;1;1;4469;2630;3715,383;11;1;1;1;1;;0;2630;2972,8;3430,4;3741,2;4028;4165,4;4275,8;4336;4388,8;4424;4469;4469;4433;4362,4;4275,8;4137,6;3921,2;3683,2;3491;3338,4;3148;3064,8;3028,8;3007,2;3043,2;3338,4;3453,2;3491;3483,5;3430,4;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
49330000;2;01/05/1953;;1;1;3188;1664;2175,465;1;31;1;1;1;;0;3188;2932;2780;2650;2560;2475;2400;2350;2335;2335;2355;2385;2380;2350;2275;2200;2104;2017,6;1960;1902,4;1854,4;1835,2;1820,8;1811,2;1811,2;1787,2;1768;1744;1720;1689,4;1664;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49330000;2;01/06/1953;;1;1;1639;1204,4;1368,247;1;30;1;1;1;;0;1639;1609,4;1590,2;1561,8;1543,4;1511,5;1489;1467,1;1441,3;1428,6;1411,8;1391;1371;1355;1339,4;1319,9;1312,4;1305,2;1301,6;1290,8;1280;1272,8;1254,8;1251,2;1240,4;1226;1218,8;1211,6;1208;1204,4;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
49330000;2;01/07/1953;;1;1;1200,8;1092,8;1139,368;1;31;1;1;1;;0;1200,8;1193,6;1186,4;1179,2;1179,2;1175,6;1172;1168,4;1164,8;1161,2;1154;1139,6;1136;1136;1136;1128,8;1128,8;1128,8;1125,2;1125,2;1118;1118;1118;1118;1114,4;1110,8;1107,2;1107,2;1100;1096,4;1092,8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49330000;2;01/08/1953;;1;1;1092,8;934,4;1018,361;1;31;1;1;1;;0;1092,8;1089,2;1085,6;1082;1074,8;1067,6;1064;1060,4;1056,8;1049,6;1046;1042,4;1035,2;1028;1024,4;1020,8;1013,6;1006,4;1002,8;995,6;992;988,4;988,4;977,6;970,4;966,8;963,2;956;948,8;945,2;934,4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49330000;2;01/09/1953;;1;1;927,2;822;865,173;1;26;1;1;1;;0;927,2;916,5;916,5;913;909,5;902,5;899;892;888,5;888,5;878;874,5;867,5;860,5;857;853,5;853,5;850;843;839,5;839,5;846,5;846,5;836;829;822;829;822;822;832,5;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
49330000;2;01/10/1953;;1;1;1534,2;825,5;1062,881;31;3;1;1;1;;0;836;829;825,5;846,5;864;895,5;945,2;995,6;1028;1049,6;1067,6;1089,2;1107,2;1143,2;1175,6;1193,6;1200,8;1179,2;1161,2;1128,8;1092,8;1053,2;1017,2;999,2;984,8;977,6;1010;1103,6;1240,4;1375;1534,2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49330000;2;01/11/1953;;1;1;2345;1071,2;1535,6;30;22;1;1;1;;0;1629;1674,1;1699,6;1684,3;1629;1694,5;1787,2;1864;1926,4;1931,2;1787,2;1674,1;1595;1484,5;1428,6;1351,1;1308,8;1254,8;1157,6;1100;1074,8;1071,2;1103,6;1143,2;1193,6;1276,4;1399,2;1777,6;2022,4;2345;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
49330000;2;01/12/1953;;1;1;4451;1729,6;2832,732;31;3;1;1;1;;0;2036,8;1816;1729,6;1748,8;1820,8;2113,6;2565;2893,6;3140,4;3228;3212;3110;3007,2;2746,8;2665;2575;2340;2200;2161,6;2156,8;2320;2726;3050,4;3278,4;3430,4;3491;3609,1;3851,6;4064;4275,8;4451;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49330000;2;01/01/1954;;1;1;5384,2;2746,8;4659,126;14;31;1;1;1;;0;4596,8;4709,6;4757,6;4854,8;4934;5014,4;5096;5168,8;5209,6;5228,8;5238,4;5335,2;5374,4;5384,2;5345;5296;5200;5148;5096;5075,6;4974;4748;4550,8;4318,8;4100,8;3903,6;3592,5;3415,2;3087,2;2932;2746,8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49330000;2;01/02/1954;;1;1;3716;2065,6;2705,875;23;16;1;1;1;;0;2620;2500;2415;2355;2245;2245;2240;2245;2245;2225;2230;2195,2;2171,2;2132,8;2080;2065,6;2205;2405;2912,8;3172;3491;3658,6;3716;3707,8;3650,4;3609,1;3536;3491;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
49330000;2;01/03/1954;;1;1;4353,6;2104;3108,532;8;24;1;1;1;;0;3468,4;3575,9;3749,6;3938,8;4174,8;4275,8;4336;4353,6;4327,4;4258,6;4100,8;3912,4;3666,8;3400;3140,4;2893,6;2695;2570;2500;2295;2215;2152;2161,6;2104;2104;2320;2535;2325;2295;2290;2230;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49330000;2;01/04/1954;;1;1;3634;1912;2548,793;19;5;1;1;1;;0;2185,6;2137,6;2051,2;1998,4;1912;1921,6;1950,4;2041,6;2161,6;2205;2240;2250;2265;2355;2525;2791,2;3180;3491;3634;3634;3625,7;3543,5;3180;2900;2720,8;2555;2410;2285;2200;2113,6;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
49330000;2;01/05/1954;;1;1;1979,2;1416;1546,858;1;27;1;1;1;;0;1979,2;1888;1811,2;1772,8;1720;1664;1604,6;1571;1548;1543,4;1525;1516;1502,5;1502,5;1493,5;1480;1480;1480;1471,4;1467,1;1458,5;1445,6;1437;1428,6;1428,6;1420,2;1416;1416;1454,2;1493,5;1534,2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49330000;2;01/06/1954;;1;1;1543,4;1143,2;1312,597;1;30;1;1;1;;0;1543,4;1538,8;1525;1507;1489;1467,1;1441,3;1424,4;1403,4;1387;1359;1343,3;1316;1308,8;1290,8;1265,6;1254,8;1244;1240,4;1222,4;1215,2;1208;1208;1200,8;1182,8;1175,6;1164,8;1154;1154;1143,2;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
49330000;2;01/07/1954;;1;1;1136;913;1018,832;1;31;1;1;1;;0;1136;1128,8;1121,6;1114,4;1107,2;1100;1089,2;1082;1074,8;1064;1056,8;1046;1038,8;1028;1017,2;1010;999,2;992;984,8;977,6;974;966,8;963,2;959,6;956;948,8;945,2;938;930,8;920;913;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49330000;2;01/08/1954;;1;1;909,5;783,5;842,097;1;31;1;1;1;;0;909,5;902,5;902,5;902,5;899;899;888,5;878;874,5;871;864;860,5;850;846,5;839,5;836;829;825,5;818,5;818,5;815;811,5;808;804,5;804,5;801;794;794;787;787;783,5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49330000;2;01/09/1954;;1;1;777;655;710,567;1;25;1;1;1;;0;777;774;762;753;753;747;747;741;738;732;732;723;720;714;711;711;708;705;702;687;675;675;672;660;655;655;660;681;681;666;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
49330000;2;01/10/1954;;1;1;669;595;632,645;3;30;1;1;1;;0;666;666;669;660;660;666;655;650;652,5;652,5;645;645;637,5;630;627,5;622,5;625;632,5;625;625;622,5;615;615;617,5;620;615;605;600;600;595;595;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
49330000;2;01/11/1954;;1;1;1475,7;580;776,777;30;2;1;1;1;;0;585;580;582,5;590;587,5;585;582,5;580;582,5;595;617,5;652,5;660;678;726;774;818,5;850;836;808;801;797,5;780;783,5;913;966,8;999,2;1074,8;1441,3;1475,7;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
